original_title,original_language,adult,budget,backdrop_path,homepage,id,imdb_id,overview,popularity,poster_path,release_date,revenue,runtime,status,tagline,title,video,vote_average,vote_count,genre,production_companies,belongs_to_collection,spoken_languages,production_countries,review_count,review_content,keywords,cast_size,crew_size,director
Rock Steady Row,en,False,0,/sHzsbHotwhA4H6Rjn0UqOIIKibx.jpg,http://www.rocksteadyuniversity.com/,499792,tt6095486,"Demented chaos rules this bizarro-world college campus where the reigning gang-frats target a freshman, who dare crosses their path. Trapped between a blaze of twisted ‘Mad Max’ style power games, he shrewdly plays both sides, fueling apocalyptic-sized battles that escalate to ensnare the school Dean who’s coming unglued.",4.166,/ee8TK27dAXm5BBHpdlsjYX63439.jpg,2018-01-20,0,78.0,Released,,Rock Steady Row,False,3.4,5,"Drama,","Gunpowder & Sky,",,"en,","US,",0,,"college,",10,2,"Trevor Stevens,"
Odds Are,en,False,0,/uiryHr8woQM6sHr0hiCSO7oXJ2V.jpg,,514952,tt7819860,Three college students play a challenge game called Odds Are... It quickly erupts into a nightmare for the participants who find themselves caught in an unpredictable web of deceit and survival. Based on actual events.,6.503,/cvooIrVAUjyA7q5dXi2DZaovAmh.jpg,2018-01-01,0,102.0,Released,,Odds Are,False,6.0,8,"Thriller,","Blueline Productions,",,"de,","US,",0,,"detective,house,murder,dog,game,stranger,",10,56,"Peter Markle,"
Faith Under Fire: The Antoinette Tuff Story,en,False,0,/p113WkkgSePnh9U3CwXjz11xl9L.jpg,http://www.mylifetime.com/movies/faith-under-fire,492259,tt7234698,"On August 20, 2013, shortly after arriving to work at the Ronald E. McNair Discovery Learning Academy in Decatur, Georgia, Antoinette the school’s bookkeeper, was in the front office when Michael Hill, a young man with a history of mental illness, snuck in, armed with an AK-47 and hundreds of rounds of ammunition. As the school went into lockdown, Antoinette was left alone with Michael, who repeatedly threatened to kill everyone.",4.352,/4w6T0LtPZITm7PF9iW8WZJy2WGj.jpg,2018-01-27,0,85.0,Released,,Faith Under Fire: The Antoinette Tuff Story,False,8.0,3,"Drama,TV Movie,","Lifetime,",,"en,","US,",0,,,3,2,"Vondie Curtis-Hall,"
The Redeeming,en,False,150000,/m5E2KkRmgbwoRpVCAlEwWSbrrW9.jpg,http://www.theredeeming.co.uk/,495849,tt4172510,A disturbed single mother confronts a mysterious stranger and the echoes of her past to protect her home.,4.132,/6T75zEBrQAuVp4G4hGW7U7qs2OV.jpg,2018-01-29,0,85.0,Released,Bad memories always haunt you.,The Redeeming,False,6.3,4,"Drama,Mystery,Thriller,","Osmium Films,",,"en,","GB,",0,,"home,past,single mother,mysterious stranger,",4,2,"Brian Barnes,"
"Hilfe, ich habe meine Eltern geschrumpft",de,False,0,/8KqItkpbLGSQzJQdO3HR4SARrkF.jpg,,454545,tt6818140,"Felix's school is haunted again, only this time it's not the benevolent spirit of school founder Otto Leonhard and the nuisance he caused, but the hated and long-since dead Director Hulda Stingbeard. A coincidence causes the former shrunken and skeletonized school principle to rise again. When she manages to return to real life she almost defeats Otto Leonhard, manages to shrink Dr. Schmitt-Gössenwein and Felix' parents, and takes over the school. It takes Felix, Ella and their gang to set the levers in motion to save the school and bring Dr. Schmitt-Gössenwein and his parents back to their original size again.",4.954,/7335uX2btMkwFGndN0OGeFCvFgn.jpg,2018-01-18,0,90.0,Released,,"Help, I Shrunk My Parents",False,5.5,22,"Adventure,Comedy,","ARRI Media Productions,Blue Eyes Fiction,Karibufilm,Mini Film,","Hilfe, ich habe meine ... geschrumpft","de,","AT,DE,",0,,"shrinking,parents,",8,6,"Tim Trageser,"
Cover Versions,en,False,0,/zXldBIQWrG17VHKBmpNCeBU422B.jpg,,496245,tt6109874,"On the eve of their biggest gig ever, the members of synth-rock band Starfoxy throw a rager that ends with a fan mysteriously dead in the pool.",4.95,/c6H5hrU9AtVjDnplPVnwAxa1wGj.jpg,2018-01-03,0,84.0,Released,,Cover Versions,False,7.1,18,"Mystery,Thriller,","Off The Dock,",,"en,","US,",0,,,11,2,"Todd Berger,"
The Brawler,en,False,0,/4srcbGDQhvKh9g3Z7nezvGfZXTI.jpg,,481117,tt5471472,"The true story of underdog boxer, Chuck Wepner, who gets a shot to fight the champ, Muhammed Ali.",4.921,/f3nJWpGpxgTR66lLvcoFMsZZuFY.jpg,2018-01-19,0,95.0,Released,The Man Who Inspired The Legend,The Brawler,False,4.8,8,"Crime,Drama,History,Romance,","Circle 4 Entertainment,Aloe Entertainment,JARS Productions,Mass Hysteria Entertainment,Massive Film Project,Safier Entertainment,",,"en,","US,",0,,"new jersey,1970s,boxer,biography,sports,champ,",21,15,"Ken Kushner,"
Chef Flynn,en,False,0,/n7cotxg3AWveIgkNV2uzZ81AJVc.jpg,https://www.cameronyates.com/chef-flynn,493089,tt7689956,"Ten-year-old Flynn McGarry transforms his living room into a supper club using his classmates as line cooks. Achieving sudden fame, Flynn outgrows his bedroom kitchen and sets out to challenge the hierarchy of the culinary world.",4.904,/wUcSI1DZ6eaOaS043ChiygCPP9T.jpg,2018-01-23,0,83.0,Released,,Chef Flynn,False,6.3,6,"Documentary,",,,"en,","US,",0,,"chef,",4,6,"Cameron Yates,"
Ölümlü Dünya,tr,False,0,/kpwj6ZYkjqHB7vo6avSgmwPiUah.jpg,https://eng.taffpics.com/filmler/mortal-world,499461,tt7748244,"Mermer family, who has been managing a restaurant called “Anatolian flavors” in Haydarpasa train station for generations, consist of 8 members. Even though this family leads a quiet simple life, they will end up finding themselves in complicated situations. Moreover, this family has been keeping a secret for a long time and it just can’t come out at any cost..",6.097,/4OUdFvKkmdKblGmmRHKFAIMIBSi.jpg,2018-01-26,1562712,102.0,Released,,Mortal World,False,7.2,70,"Family,Comedy,Action,","TAFF Pictures,",,"tr,","TR,",0,,,9,17,"Ali Atay,"
The Lucky Man,en,False,1,,http://theluckymanmovie.com,413138,tt3458760,"Traveling Route 66, a charismatic preacher, Reverend Johnny Jones, and his seductively beautiful Latina girlfriend, Rebecca, find their lives spiraling out of control as they travel from small town to small town; running their scam on the churches they encounter along the mother road. He's able to convince people he has the power to heal their illnesses and solve their most dreadful life experiences. But what the couple think is their scam begs the question does he really have the power? It's a question that haunts him and only intensifies his inner demons. Scarred for life, his childhood abuse from his evil father won't soon go away. He finds temporary refuge at the bottom of each bottle of tequila and endless grams of cocaine that goes up his nose. His childhood demons will not subside, neither will his vices. In the end, his powers serve as a blessing and a curse. Hang on tight while we follow this perilous couple's journey into the abyss of miracles and tragedy.",6.807,/3KTOtAiAM8XI3UMlVIeFBxGztvt.jpg,2018-01-16,24,98.0,Released,"When an evil childhood, cocaine addiction, and miracles collide, Rev. Johnny Jones is faced with being a man of the cloth, or a man on the run.",The Lucky Man,False,6.4,7,"Action,Drama,Science Fiction,","Lucky Films,,",,"es,el,en,","US,",0,,"healing preacher,",25,48,"Norman Gregory McGuire,"
Tom Segura: Disgraceful,en,False,0,/ml5RJ4780Bfy3JtxVkWfl0yZCn1.jpg,,497520,tt7379330,"Tom Segura gives voice to the sordid thoughts you'd never say out loud, with blunt musings on porn, parking lot power struggles, parenthood and more.",4.798,/ll5QVhDsp6MbNWWZAGXc8vFu6Y9.jpg,2018-01-12,0,74.0,Released,,Tom Segura: Disgraceful,False,7.3,31,"Comedy,","Comedy Dynamics,",,"en,","US,",0,,"stand-up comedy,",1,4,"Jay Karas,"
Fabrizio De André: Principe libero,it,False,0,/pR4VJyfqzos7KCOKAJsYLxWPMhq.jpg,,499631,tt7925800,A biopic on the personal and artistic life of Italian songwriter Fabrizio De André.,4.772,/fjiczyRh6Qc74JnfUr2R846YbKU.jpg,2018-01-23,0,188.0,Released,,Fabrizio De André: Principe libero,False,7.5,265,"Music,History,","Rai Fiction,",,"it,","IT,",0,,"biography,",13,11,"Luca Facchini,"
英雄本色,zh,False,0,/3K7LUBE6vADQQLexdCy3VrlWjty.jpg,,497768,tt5846644,A former smuggler attempts to start his life anew and repair his relationship with his estranged brother after his release from prison.,4.766,/4h1vHHcP24wjqvAGWkqe3Zw99IO.jpg,2018-01-18,0,114.0,Released,United as brothers. Divided by revenge.,A Better Tomorrow,False,5.6,16,"Drama,Action,Crime,","Beijing Jingxi Culture,Sparkle Roll Media,United Entertainment Partners,",,"ja,zh,en,","CN,",0,,"prison,brotherhood,brother,smuggling,",15,12,"Ding Sheng,"
Excursion,en,False,0,/dczf0YXTQG5zoj5xt9VDAYSBydU.jpg,http://www.martingrof.com/,596386,tt9005662,"In the late eighties, the USSR government enlists Tomas, a devoted member of the Communist Party, to travel back in time to future London and document how Socialism has thrived.",3.437,/4LVgMplCwhc5yoFhf7X23rHb4Re.jpg,2018-01-11,0,85.0,Released,Don't create a paradox,Excursion,False,4.0,7,"Science Fiction,Thriller,Mystery,","GROFilm,",,"en,ru,","GB,",0,,"london, england,soviet union,time travel,communism,1980s,time paradox,",7,15,"Martin Grof,"
Doses of Horror,en,False,0,/55w0egXUx7SDr0zBTADPxdm6A9P.jpg,,564568,tt9335666,"""In an asylum, patients were subjected to watching horror films for psychiatric study... but they all went mad and now those films have been unearthed!"" claims the product description. In reality, the ""story"" is told with silly title cards over random abandoned asylum shots while long scenes from eleven different 70s and 80s horror films are edited in.",4.27,/c9gkN5imMkrOX3Lh9l5hLM9rWrU.jpg,2018-01-05,0,100.0,Released,Get your fix!,Doses of Horror,False,6.5,2,"Horror,","Horror Dose Productions,",,"en,","US,",0,,"asylum,compilation,driven mad,psychiatric,patients,study,",24,2,"Hector Cabel,"
Winter's Dream,en,False,0,/rYiFSqIruzbQ9Uw1bl9oKaYM5U4.jpg,http://www.hallmarkchannel.com/winters-dream,494963,tt7594384,"Former professional skier Kat works as a ski aid and ski shop worker at Bliss Mountain, where she prepares for a Winterfest to drum up business for the quaint town. Widowed father Ty and his daughter Anna come from New York to train with ski champion (and Kat’s former teammate) Maddy, and quickly connect with Kat when Maddy’s coaching style proves to be too aggressive for Anna. A spark forms between Kat and Ty as Kat coaches Anna and prepares for Winterfest with Ty. When a fall down the hill causes Anna to rethink the race and plan to go home early with Ty, though, Kat may lose both her new relationship and her rekindled confidence as a coach. Kat, Ty and Anna must all look deep within to conquer their fears and push forward.",4.619,/Adtnn5IZVG59BrkfQ68fXc1dEeY.jpg,2018-01-27,0,84.0,Released,,Winter's Dream,False,5.5,16,"Romance,TV Movie,",,,"en,",,0,,"ski resort,",18,11,"David Winning,"
Il vegetale,it,False,8166084,/5B3L9nj96B2ZWnTucylDiE3V1QL.jpg,,486078,tt7187860,"Fabio struggles with a cumbersome father and a capricious and spoiled little sister who consider him a good for nothing, a “vegetable” in fact. The unfortunate recent graduate looks for a job reacts to the contempt of his family and demanding employers, when an unexpected event remixes roles…",4.561,/1AQDhiViwpUF7ZcqbEHKfePdzh1.jpg,2018-01-18,8475827,,Released,,The Vegetable,False,5.8,214,"Comedy,","Walt Disney Studios Motion Pictures,",,"it,",,0,,,14,2,"Gennaro Nunziante,"
The Sentence,en,False,0,/8DaXSbVibNLPq7LTCAGbk2481OU.jpg,https://www.thesentencedoc.com/,492638,tt7689926,"Cindy Shank, mother of three, is serving a 15-year sentence in federal prison for her tangential involvement with a Michigan drug ring years earlier. This intimate portrait of mandatory minimum drug sentencing's devastating consequences, captured by Cindy's brother, follows her and her family over the course of ten years.",3.774,/H4ARrbg8QdciUMBkd4ANNjPM6n.jpg,2018-01-20,0,87.0,Released,She went to prison. They did the time.,The Sentence,False,6.0,11,"Documentary,Crime,",,,"en,",,0,,,1,10,"Rudy Valdez,"
Six Children and One Grandfather,en,False,0,,https://www.itnfilms.net/catalog/6-Children-and-1-Grandfather,598784,tt5072612,"David McDoll is a selfish and wealthy man living an enviable lifestyle in his large villa and collecting fancy cars. However, his life is about to be changed forever when he inherits his six grandchildren. His glamorous lifestyle quickly becomes complete chaos. But he will learn a valuable lesson that teaches him about placing family first and discovering a newfound appreciation for life.",4.518,/qCXkGJN53e3MjZ994G2VKuZsWFI.jpg,2018-01-01,0,105.0,Released,One day can change everything,Six Children and One Grandfather,False,6.3,4,"Comedy,Family,TV Movie,","Movie On Pictures,Movie On Pictures International Holding,ITN Distribution,",,"en,","GB,",0,,,17,21,"Yann Thomas,"
Deadly Delusion,en,False,0,/6P5gBlKgvQRRtL0rfZqyyUGykQW.jpg,,498945,tt6970616,"Hoping for a fresh start, Julia moves to Los Angeles with her boyfriend. After settling into a fancy new home, it seems her demons have come back to haunt her when mysterious things begin to happen.",4.742,/ekKUHQCQqCoNipFRnGuOlOB3D8N.jpg,2018-01-06,0,89.0,Released,,Deadly Delusion,False,4.9,10,"Thriller,TV Movie,","Formula Features,",,"en,","US,",1,"Awful ending costly.

I was, somewhat, enjoying <em>'Deadly Delusion'</em> at the beginning, with Haylie Duff giving a strong performance in the lead role. However, not through any fault of her's, the film gets weaker and weaker and weaker, culminating in such a shoddy and forced conclusion. The actual concept of the end isn't actually a terrible one, though the way it's just thrown together without proper explanation or meaning is poor.

The acting talent, including Duff, is actually pretty good - a vast improvement on a lot of made-for-TV productions at least. Interesting to see Teri Polo make an appearance, too.

If the writing was better then I may have liked, or at least not disliked, this. Unfortunately, that ending derailed everything.,",,6,4,"Nadeem Soumah,"
Like Me,en,False,0,/vKurwZ1vKZZuJlf1KNtRby1r8lQ.jpg,,378631,tt3204632,"After posting a video of herself robbing a convenience store, Kiya amasses a huge social media following. A reckless loner, she seeks some form of genuine human connection. Through her travels, she encounters a drifter, an Internet troll and a paint huffing outsider who are all pulled into her circle of chaos, junk food, and drugs.",3.861,/fwIohtH5SMaN9auXpYRcZ6jVzKx.jpg,2018-01-25,0,80.0,Released,,Like Me,False,5.6,23,"Crime,Drama,","Go Infect Films,Glass Eye Pix,Dogfish Pictures,",,"en,","US,",1,"It was ok. While visually and stylistically impressive, the lack of plot drags it down. That being said those are some really fresh ideas here.,","robbery,drifter,social media,viral video,internet troll,",8,28,"Robert Mockler,"
National Theatre Live: Barber Shop Chronicles,en,False,0,/l6s4oPdD7ksQntmP8fFVwtQEOqZ.jpg,https://www.nationaltheatre.org.uk/shows/nt-at-home-barber-shop-chronicles,701637,tt12300964,"For generations, African men have gathered in barber shops to discuss the world. These are places where the banter can be barbed and the truth is always telling. Follow along as we leap from a barber shop in Peckham to Johannesburg, Harare, Kampala, Lagos and Accra over the course of a single day.",3.197,/ybmbSruPlAohcvfwExQYxIySlh0.jpg,2018-01-09,0,120.0,Released,One day. Six cities. A thousand stories.,National Theatre Live: Barber Shop Chronicles,False,8.0,1,"Comedy,Drama,","National Theatre Live,",,"en,","GB,",0,,"live performance,play,barbershop,national theatre,",12,2,"Bijan Sheibani,"
Waco: Madman or Messiah,en,False,0,/31lkI6O7xqfinyS8SLo72RjlCQ.jpg,http://www.aetv.com/shows/waco-madman-or-messiah,495002,tt7882076,"Followers from around the world travel to Mount Carmel to hear the preaching of David Koresh, a local Texas working-class kid turned prophet of God and leader of the religious group The Branch Davidians.",3.785,/y8fQ3kqHoLdHpk8eeUon4oHRrGr.jpg,2018-01-28,0,87.0,Released,,Waco: Madman or Messiah,False,8.3,4,"Documentary,","A+E Studios,",,"en,","US,",0,,"fbi,cult,miniseries,police standoff,branch davidians,atf,",0,1,"Christopher Spencer,"
Deliha 2,tr,False,0,/bTNcyH6yXR91CXHiqR11fnKDAtT.jpg,,496748,tt7871636,,4.14,/mBFH41dB1452KMDTAezAjFD5rKO.jpg,2018-01-12,0,0.0,Released,,Deliha 2,False,5.9,16,"Comedy,","BKM,",Deliha Serisi,"tr,","TR,",0,,,9,4,"Gupse Özay,"
Harith Iskander: I Told You So,en,False,0,/2xzcfbdVmcSLLyK3FJXky3FESnN.jpg,,499186,tt7902184,"Malaysian stand-up comedy icon Harith Iskander takes the stage in Kuala Lumpur to talk about Singapore, a past girlfriend, Rick Astley .",4.292,/2A5yhcjfsSMnfhnkKWRBKOgG9Js.jpg,2018-01-19,0,61.0,Released,,Harith Iskander: I Told You So,False,5.7,3,"Comedy,",,,,"US,",0,,"stand-up comedy,",1,1,"Michael McKay,"
The Final Year,en,False,0,/hBGdtdUetPe3wkqiqvZlOi6v4uO.jpg,https://www.finalyearfilm.com/,472608,tt7215444,"Featuring unprecedented access inside the White House and State Department, The Final Year offers an uncompromising view of the inner workings of the Obama Administration as they prepare to leave power after eight years.",4.181,/4EJIicGC11nxkWdrDhaSAx9dxXe.jpg,2018-01-19,0,89.0,Released,,The Final Year,False,7.1,31,"Documentary,","Motto Pictures,Passion Pictures,",,"en,",,0,,"the white house,u.s. president,biography,politics,barack obama,social justice,",10,10,"Greg Barker,"
